-0.8268796118	0.5353410642
-0.8251765783	-0.0586434938
-0.8251765783	0.0586434938
-0.8173264831	-0.5522612422000001
-0.8173264831	0.5522612422000001
-0.8154101999000001	-0.5608096621
-0.8154101999000001	0.5608096621
-0.813699346	-0.5395705771
-0.813699346	0.5395705771
-0.8111753881	-0.5671312511000001
-0.8111753881	0.5671312511000001
-0.8041956124	-0.5720687592
-0.8041956124	0.5720687592
-0.7961864732	-0.4898327793
-0.7961864732	0.4898327793
-0.7931190535	-0.5864957175000001
-0.7931190535	0.5864957175000001
-0.7917579934000001	-0.5737796757
-0.7917579934000001	0.5737796757
-0.7911652378	-0.5298376034
-0.7911652378	0.5298376034
-0.7900324506	-0.5949748722
-0.7900324506	0.5949748722
-0.7846237755000001	-0.6012720821
-0.7846237755000001	0.6012720821
-0.7758713953	-0.6058569885
-0.7758713953	0.6058569885
-0.7739820764	-0.5589220947
-0.7739820764	0.5589220947
-0.7696965781	-0.4340086482
-0.7696965781	0.4340086482
-0.7642257289000001	-0.1731283994
-0.7642257289000001	0.1731283994
-0.7604877907	-0.605120669
-0.7604877907	0.605120669
-0.7590348965	-0.6219144472
-0.7590348965	0.6219144472
-0.7528104517	-0.6331817808
-0.7528104517	0.6331817808
-0.7451786767	-0.5808807810000001
-0.7451786767	0.5808807810000001
-0.7431223985000001	-0.6414500614
-0.7431223985000001	0.6414500614
-0.73124359	-0.6603807857
-0.73124359	0.6603807857
-0.7286294051000001	-0.669247009
-0.7286294051000001	0.669247009
-0.7275270417	-0.6462368104
-0.7275270417	0.6462368104
-0.7238827204	-0.675255501
-0.7238827204	0.675255501
-0.7168561194	-0.6795050553
-0.7168561194	0.6795050553
-0.7061915517	-0.6917051959
-0.7061915517	0.6917051959
-0.7054346226	-0.6806259746000001
-0.7054346226	0.6806259746000001
-0.7031546251	-0.6985182499
-0.7031546251	0.6985182499
-0.7017133253000001	-0.6376284387000001
-0.7017133253000001	0.6376284387000001
-0.6985182499	-0.7031546251
-0.6985182499	0.7031546251
-0.6960687643	-0.5895635002
-0.6960687643	0.5895635002
-0.6917051959	-0.7061915517
-0.6917051959	0.7061915517
-0.6889418117	-0.6682301391000001
-0.6889418117	0.6682301391000001
-0.6806259746000001	-0.7054346226
-0.6806259746000001	0.7054346226
-0.6795050553	-0.7168561194
-0.6795050553	0.7168561194
-0.675255501	-0.7238827204
-0.675255501	0.7238827204
-0.669247009	-0.7286294051000001
-0.669247009	0.7286294051000001
-0.6682301391000001	-0.6889418117
-0.6682301391000001	0.6889418117
-0.6628094605	-0.41796893
-0.6628094605	0.41796893
-0.6603807857	-0.73124359
-0.6603807857	0.73124359
-0.6462368104	-0.7275270417
-0.6462368104	0.7275270417
-0.6414500614	-0.7431223985000001
-0.6414500614	0.7431223985000001
-0.6376284387000001	-0.7017133253000001
-0.6376284387000001	0.7017133253000001
-0.6331817808	-0.7528104517
-0.6331817808	0.7528104517
-0.6249551664	-0.5420207421000001
-0.6249551664	0.5420207421000001
-0.6219144472	-0.7590348965
-0.6219144472	0.7590348965
-0.610312537	-0.2527997301
-0.610312537	0.2527997301
-0.6058569885	-0.7758713953
-0.6058569885	0.7758713953
-0.605120669	-0.7604877907
-0.605120669	0.7604877907
-0.6012720821	-0.7846237755000001
-0.6012720821	0.7846237755000001
-0.5949748722	-0.7900324506
-0.5949748722	0.7900324506
-0.5895635002	-0.6960687643
-0.5895635002	0.6960687643
-0.5864957175000001	-0.7931190535
-0.5864957175000001	0.7931190535
-0.5808807810000001	-0.7451786767
-0.5808807810000001	0.7451786767
-0.5737796757	-0.7917579934000001
-0.5737796757	0.7917579934000001
-0.5720687592	-0.8041956124
-0.5720687592	0.8041956124
-0.5671312511000001	-0.8111753881
-0.5671312511000001	0.8111753881
-0.5608096621	-0.8154101999000001
-0.5608096621	0.8154101999000001
-0.5589220947	-0.7739820764
-0.5589220947	0.7739820764
-0.5522612422000001	-0.8173264831
-0.5522612422000001	0.8173264831
-0.5420207421000001	-0.6249551664
-0.5420207421000001	0.6249551664
-0.5395705771	-0.813699346
-0.5395705771	0.813699346
-0.5353410642	-0.8268796118
-0.5353410642	0.8268796118
-0.5298376034	-0.7911652378
-0.5298376034	0.7911652378
-0.5284797942	-0.8342485019
-0.5284797942	0.8342485019
-0.5199530673	-0.8384973684
-0.5199530673	0.8384973684
-0.5083201476	-0.8393581961000001
-0.5083201476	0.8393581961000001
-0.49180611350000003	-0.8306024459
-0.49180611350000003	0.8306024459
-0.4898327793	-0.7961864732
-0.4898327793	0.7961864732
-0.4809504075	-0.848900765
-0.4809504075	0.848900765
-0.4671791938	-0.8589804639
-0.4671791938	0.8589804639
-0.4501366337	-0.8636394331
-0.4501366337	0.8636394331
-0.4340086482	-0.7696965781
-0.4340086482	0.7696965781
-0.4267971895	-0.8596606876
-0.4267971895	0.8596606876
-0.4221900329	-0.8813160639000001
-0.4221900329	0.8813160639000001
-0.41796893	-0.6628094605
-0.41796893	0.6628094605
-0.4125299783	-0.8921510452
-0.4125299783	0.8921510452
-0.40142362270000004	-0.8977114403
-0.40142362270000004	0.8977114403
-0.40015200370000004	-0.8287419347
-0.40015200370000004	0.8287419347
-0.3877650535	-0.8990400508
-0.3877650535	0.8990400508
-0.3747406908	-0.15522267650000002
-0.3747406908	0.15522267650000002
-0.3693982886	-0.8918063583
-0.3693982886	0.8918063583
-0.3615260176	-0.9099086154
-0.3615260176	0.9099086154
-0.35569788010000003	-0.8587306462000001
-0.35569788010000003	0.8587306462000001
-0.35092848130000004	-0.9186272127
-0.35092848130000004	0.9186272127
-0.3391433088	-0.9225487990000001
-0.3391433088	0.9225487990000001
-0.32465113	-0.9217180004000001
-0.32465113	0.9217180004000001
-0.3060807148	-0.9096630886
-0.3060807148	0.9096630886
-0.3030588466	-0.8689592372
-0.3030588466	0.8689592372
-0.2923906335	-0.9289799658000001
-0.2923906335	0.9289799658000001
-0.277045335	-0.9377364868
-0.277045335	0.9377364868
-0.2601801929	-0.940346782
-0.2601801929	0.940346782
-0.2527997301	-0.610312537
-0.2527997301	0.610312537
-0.2395651841	-0.9350840598000001
-0.2395651841	0.9350840598000001
-0.23736721160000002	-0.8511481280000001
-0.23736721160000002	0.8511481280000001
-0.2340792489	-0.9529524957000001
-0.2340792489	0.9529524957000001
-0.2252448354	-0.960569515
-0.2252448354	0.960569515
-0.2166247744	-0.9093529342000001
-0.2166247744	0.9093529342000001
-0.2162111267	-0.9635944191
-0.2162111267	0.9635944191
-0.206148884	-0.9632354774
-0.206148884	0.9632354774
-0.19383831140000002	-0.9569063394
-0.19383831140000002	0.9569063394
-0.1874294293	-0.968444768
-0.1874294293	0.968444768
-0.1847865424	-0.9340900670000001
-0.1847865424	0.9340900670000001
-0.18002976680000002	-0.9731343969
-0.18002976680000002	0.9731343969
-0.1731283994	-0.7642257289000001
-0.1731283994	0.7642257289000001
-0.1725652642	-0.9746099711
-0.1725652642	0.9746099711
-0.164138472	-0.9731658699
-0.164138472	0.9731658699
-0.15522267650000002	-0.3747406908
-0.15522267650000002	0.3747406908
-0.15413394660000002	-0.9655809458000001
-0.15413394660000002	0.9655809458000001
-0.15207037140000002	-0.9425055781
-0.15207037140000002	0.9425055781
-0.1461047621	-0.9755349600000001
-0.1461047621	0.9755349600000001
-0.1379265364	-0.97934807
-0.1379265364	0.97934807
-0.1296492257	-0.9799763589
-0.1296492257	0.9799763589
-0.1202183399	-0.9770295099
-0.1202183399	0.9770295099
-0.1161761562	-0.9376656348
-0.1161761562	0.9376656348
-0.1098611454	-0.9656310023
-0.1098611454	0.9656310023
-0.0969587996	-0.9764786454000001
-0.0969587996	0.9764786454000001
-0.0845902444	-0.9800445062
-0.0845902444	0.9800445062
-0.0753105944	-0.9090792923000001
-0.0753105944	0.9090792923000001
-0.071893199	-0.9790405754
-0.071893199	0.9790405754
-0.0586434938	-0.8251765783
-0.0586434938	0.8251765783
-0.057480873800000006	-0.9713977355000001
-0.057480873800000006	0.9713977355000001
-0.0501075694	-0.9840270329
-0.0501075694	0.9840270329
-0.0453148579	-0.9470576437
-0.0453148579	0.9470576437
-0.0419896949	-0.9884478916
-0.0419896949	0.9884478916
-0.034384636600000004	-0.9893401242000001
-0.034384636600000004	0.9893401242000001
-0.0264111907	-0.9873764556000001
-0.0264111907	0.9873764556000001
-0.017542363300000002	-0.9800928474
-0.017542363300000002	0.9800928474
-0.0146453642	-0.9596654897
-0.0146453642	0.9596654897
-0.0102434004	-0.9884622697000001
-0.0102434004	0.9884622697000001
-0.0032784123	-0.9911323949
-0.0032784123	0.9911323949
0.0032784123	-0.9911323949
0.0032784123	0.9911323949
0.0102434004	-0.9884622697000001
0.0102434004	0.9884622697000001
0.0146453642	-0.9596654897
0.0146453642	0.9596654897
0.017542363300000002	-0.9800928474
0.017542363300000002	0.9800928474
0.0264111907	-0.9873764556000001
0.0264111907	0.9873764556000001
0.034384636600000004	-0.9893401242000001
0.034384636600000004	0.9893401242000001
0.0419896949	-0.9884478916
0.0419896949	0.9884478916
0.0453148579	-0.9470576437
0.0453148579	0.9470576437
0.0501075694	-0.9840270329
0.0501075694	0.9840270329
0.057480873800000006	-0.9713977355000001
0.057480873800000006	0.9713977355000001
0.0586434938	-0.8251765783
0.0586434938	0.8251765783
0.071893199	-0.9790405754
0.071893199	0.9790405754
0.0753105944	-0.9090792923000001
0.0753105944	0.9090792923000001
0.0845902444	-0.9800445062
0.0845902444	0.9800445062
0.0969587996	-0.9764786454000001
0.0969587996	0.9764786454000001
0.1098611454	-0.9656310023
0.1098611454	0.9656310023
0.1161761562	-0.9376656348
0.1161761562	0.9376656348
0.1202183399	-0.9770295099
0.1202183399	0.9770295099
0.1296492257	-0.9799763589
0.1296492257	0.9799763589
0.1379265364	-0.97934807
0.1379265364	0.97934807
0.1461047621	-0.9755349600000001
0.1461047621	0.9755349600000001
0.15207037140000002	-0.9425055781
0.15207037140000002	0.9425055781
0.15413394660000002	-0.9655809458000001
0.15413394660000002	0.9655809458000001
0.15522267650000002	-0.3747406908
0.15522267650000002	0.3747406908
0.164138472	-0.9731658699
0.164138472	0.9731658699
0.1725652642	-0.9746099711
0.1725652642	0.9746099711
0.1731283994	-0.7642257289000001
0.1731283994	0.7642257289000001
0.18002976680000002	-0.9731343969
0.18002976680000002	0.9731343969
0.1847865424	-0.9340900670000001
0.1847865424	0.9340900670000001
0.1874294293	-0.968444768
0.1874294293	0.968444768
0.19383831140000002	-0.9569063394
0.19383831140000002	0.9569063394
0.206148884	-0.9632354774
0.206148884	0.9632354774
0.2162111267	-0.9635944191
0.2162111267	0.9635944191
0.2166247744	-0.9093529342000001
0.2166247744	0.9093529342000001
0.2252448354	-0.960569515
0.2252448354	0.960569515
0.2340792489	-0.9529524957000001
0.2340792489	0.9529524957000001
0.23736721160000002	-0.8511481280000001
0.23736721160000002	0.8511481280000001
0.2395651841	-0.9350840598000001
0.2395651841	0.9350840598000001
0.2527997301	-0.610312537
0.2527997301	0.610312537
0.2601801929	-0.940346782
0.2601801929	0.940346782
0.277045335	-0.9377364868
0.277045335	0.9377364868
0.2923906335	-0.9289799658000001
0.2923906335	0.9289799658000001
0.3030588466	-0.8689592372
0.3030588466	0.8689592372
0.3060807148	-0.9096630886
0.3060807148	0.9096630886
0.32465113	-0.9217180004000001
0.32465113	0.9217180004000001
0.3391433088	-0.9225487990000001
0.3391433088	0.9225487990000001
0.35092848130000004	-0.9186272127
0.35092848130000004	0.9186272127
0.35569788010000003	-0.8587306462000001
0.35569788010000003	0.8587306462000001
0.3615260176	-0.9099086154
0.3615260176	0.9099086154
0.3693982886	-0.8918063583
0.3693982886	0.8918063583
0.3747406908	-0.15522267650000002
0.3747406908	0.15522267650000002
0.3877650535	-0.8990400508
0.3877650535	0.8990400508
0.40015200370000004	-0.8287419347
0.40015200370000004	0.8287419347
0.40142362270000004	-0.8977114403
0.40142362270000004	0.8977114403
0.4125299783	-0.8921510452
0.4125299783	0.8921510452
0.41796893	-0.6628094605
0.41796893	0.6628094605
0.4221900329	-0.8813160639000001
0.4221900329	0.8813160639000001
0.4267971895	-0.8596606876
0.4267971895	0.8596606876
0.4340086482	-0.7696965781
0.4340086482	0.7696965781
0.4501366337	-0.8636394331
0.4501366337	0.8636394331
0.4671791938	-0.8589804639
0.4671791938	0.8589804639
0.4809504075	-0.848900765
0.4809504075	0.848900765
0.4898327793	-0.7961864732
0.4898327793	0.7961864732
0.49180611350000003	-0.8306024459
0.49180611350000003	0.8306024459
0.5083201476	-0.8393581961000001
0.5083201476	0.8393581961000001
0.5199530673	-0.8384973684
0.5199530673	0.8384973684
0.5284797942	-0.8342485019
0.5284797942	0.8342485019
0.5298376034	-0.7911652378
0.5298376034	0.7911652378
0.5353410642	-0.8268796118
0.5353410642	0.8268796118
0.5395705771	-0.813699346
0.5395705771	0.813699346
0.5420207421000001	-0.6249551664
0.5420207421000001	0.6249551664
0.5522612422000001	-0.8173264831
0.5522612422000001	0.8173264831
0.5589220947	-0.7739820764
0.5589220947	0.7739820764
0.5608096621	-0.8154101999000001
0.5608096621	0.8154101999000001
0.5671312511000001	-0.8111753881
0.5671312511000001	0.8111753881
0.5720687592	-0.8041956124
0.5720687592	0.8041956124
0.5737796757	-0.7917579934000001
0.5737796757	0.7917579934000001
0.5808807810000001	-0.7451786767
0.5808807810000001	0.7451786767
0.5864957175000001	-0.7931190535
0.5864957175000001	0.7931190535
0.5895635002	-0.6960687643
0.5895635002	0.6960687643
0.5949748722	-0.7900324506
0.5949748722	0.7900324506
0.6012720821	-0.7846237755000001
0.6012720821	0.7846237755000001
0.605120669	-0.7604877907
0.605120669	0.7604877907
0.6058569885	-0.7758713953
0.6058569885	0.7758713953
0.610312537	-0.2527997301
0.610312537	0.2527997301
0.6219144472	-0.7590348965
0.6219144472	0.7590348965
0.6249551664	-0.5420207421000001
0.6249551664	0.5420207421000001
0.6331817808	-0.7528104517
0.6331817808	0.7528104517
0.6376284387000001	-0.7017133253000001
0.6376284387000001	0.7017133253000001
0.6414500614	-0.7431223985000001
0.6414500614	0.7431223985000001
0.6462368104	-0.7275270417
0.6462368104	0.7275270417
0.6603807857	-0.73124359
0.6603807857	0.73124359
0.6628094605	-0.41796893
0.6628094605	0.41796893
0.6682301391000001	-0.6889418117
0.6682301391000001	0.6889418117
0.669247009	-0.7286294051000001
0.669247009	0.7286294051000001
0.675255501	-0.7238827204
0.675255501	0.7238827204
0.6795050553	-0.7168561194
0.6795050553	0.7168561194
0.6806259746000001	-0.7054346226
0.6806259746000001	0.7054346226
0.6889418117	-0.6682301391000001
0.6889418117	0.6682301391000001
0.6917051959	-0.7061915517
0.6917051959	0.7061915517
0.6960687643	-0.5895635002
0.6960687643	0.5895635002
0.6985182499	-0.7031546251
0.6985182499	0.7031546251
0.7017133253000001	-0.6376284387000001
0.7017133253000001	0.6376284387000001
0.7031546251	-0.6985182499
0.7031546251	0.6985182499
0.7054346226	-0.6806259746000001
0.7054346226	0.6806259746000001
0.7061915517	-0.6917051959
0.7061915517	0.6917051959
0.7168561194	-0.6795050553
0.7168561194	0.6795050553
0.7238827204	-0.675255501
0.7238827204	0.675255501
0.7275270417	-0.6462368104
0.7275270417	0.6462368104
0.7286294051000001	-0.669247009
0.7286294051000001	0.669247009
0.73124359	-0.6603807857
0.73124359	0.6603807857
0.7431223985000001	-0.6414500614
0.7431223985000001	0.6414500614
0.7451786767	-0.5808807810000001
0.7451786767	0.5808807810000001
0.7528104517	-0.6331817808
0.7528104517	0.6331817808
0.7590348965	-0.6219144472
0.7590348965	0.6219144472
0.7604877907	-0.605120669
0.7604877907	0.605120669
0.7642257289000001	-0.1731283994
0.7642257289000001	0.1731283994
0.7696965781	-0.4340086482
0.7696965781	0.4340086482
0.7739820764	-0.5589220947
0.7739820764	0.5589220947
0.7758713953	-0.6058569885
0.7758713953	0.6058569885
0.7846237755000001	-0.6012720821
0.7846237755000001	0.6012720821
0.7900324506	-0.5949748722
0.7900324506	0.5949748722
0.7911652378	-0.5298376034
0.7911652378	0.5298376034
0.7917579934000001	-0.5737796757
0.7917579934000001	0.5737796757
0.7931190535	-0.5864957175000001
0.7931190535	0.5864957175000001
0.7961864732	-0.4898327793
0.7961864732	0.4898327793
0.8041956124	-0.5720687592
0.8041956124	0.5720687592
0.8111753881	-0.5671312511000001
0.8111753881	0.5671312511000001
0.813699346	-0.5395705771
0.813699346	0.5395705771
0.8154101999000001	-0.5608096621
0.8154101999000001	0.5608096621
0.8173264831	-0.5522612422000001
0.8173264831	0.5522612422000001
0.8251765783	-0.0586434938
0.8251765783	0.0586434938
0.8268796118	-0.5353410642
0.8268796118	0.5353410642
0.8287419347	-0.40015200370000004
0.8287419347	0.40015200370000004
0.8306024459	-0.49180611350000003
0.8306024459	0.49180611350000003
0.8342485019	-0.5284797942
0.8342485019	0.5284797942
0.8384973684	-0.5199530673
0.8384973684	0.5199530673
0.8393581961000001	-0.5083201476
0.8393581961000001	0.5083201476
0.848900765	-0.4809504075
0.848900765	0.4809504075
0.8511481280000001	-0.23736721160000002
0.8511481280000001	0.23736721160000002
0.8587306462000001	-0.35569788010000003
0.8587306462000001	0.35569788010000003
0.8589804639	-0.4671791938
0.8589804639	0.4671791938
0.8596606876	-0.4267971895
0.8596606876	0.4267971895
0.8636394331	-0.4501366337
0.8636394331	0.4501366337
0.8689592372	-0.3030588466
0.8689592372	0.3030588466
0.8813160639000001	-0.4221900329
0.8813160639000001	0.4221900329
0.8918063583	-0.3693982886
0.8918063583	0.3693982886
0.8921510452	-0.4125299783
0.8921510452	0.4125299783
0.8977114403	-0.40142362270000004
0.8977114403	0.40142362270000004
0.8990400508	-0.3877650535
0.8990400508	0.3877650535
0.9090792923000001	-0.0753105944
0.9090792923000001	0.0753105944
0.9093529342000001	-0.2166247744
0.9093529342000001	0.2166247744
0.9096630886	-0.3060807148
0.9096630886	0.3060807148
0.9099086154	-0.3615260176
0.9099086154	0.3615260176
0.9186272127	-0.35092848130000004
0.9186272127	0.35092848130000004
0.9217180004000001	-0.32465113
0.9217180004000001	0.32465113
0.9225487990000001	-0.3391433088
0.9225487990000001	0.3391433088
0.9289799658000001	-0.2923906335
0.9289799658000001	0.2923906335
0.9340900670000001	-0.1847865424
0.9340900670000001	0.1847865424
0.9350840598000001	-0.2395651841
0.9350840598000001	0.2395651841
0.9376656348	-0.1161761562
0.9376656348	0.1161761562
0.9377364868	-0.277045335
0.9377364868	0.277045335
0.940346782	-0.2601801929
0.940346782	0.2601801929
0.9425055781	-0.15207037140000002
0.9425055781	0.15207037140000002
0.9470576437	-0.0453148579
0.9470576437	0.0453148579
0.9529524957000001	-0.2340792489
0.9529524957000001	0.2340792489
0.9569063394	-0.19383831140000002
0.9569063394	0.19383831140000002
0.9596654897	-0.0146453642
0.9596654897	0.0146453642
0.960569515	-0.2252448354
0.960569515	0.2252448354
0.9632354774	-0.206148884
0.9632354774	0.206148884
0.9635944191	-0.2162111267
0.9635944191	0.2162111267
0.9655809458000001	-0.15413394660000002
0.9655809458000001	0.15413394660000002
0.9656310023	-0.1098611454
0.9656310023	0.1098611454
0.968444768	-0.1874294293
0.968444768	0.1874294293
0.9713977355000001	-0.057480873800000006
0.9713977355000001	0.057480873800000006
0.9731343969	-0.18002976680000002
0.9731343969	0.18002976680000002
0.9731658699	-0.164138472
0.9731658699	0.164138472
0.9746099711	-0.1725652642
0.9746099711	0.1725652642
0.9755349600000001	-0.1461047621
0.9755349600000001	0.1461047621
0.9764786454000001	-0.0969587996
0.9764786454000001	0.0969587996
0.9770295099	-0.1202183399
0.9770295099	0.1202183399
0.9790405754	-0.071893199
0.9790405754	0.071893199
0.97934807	-0.1379265364
0.97934807	0.1379265364
0.9799763589	-0.1296492257
0.9799763589	0.1296492257
0.9800445062	-0.0845902444
0.9800445062	0.0845902444
0.9800928474	-0.017542363300000002
0.9800928474	0.017542363300000002
0.9840270329	-0.0501075694
0.9840270329	0.0501075694
0.9873764556000001	-0.0264111907
0.9873764556000001	0.0264111907
0.9884478916	-0.0419896949
0.9884478916	0.0419896949
0.9884622697000001	-0.0102434004
0.9884622697000001	0.0102434004
0.9893401242000001	-0.034384636600000004
0.9893401242000001	0.034384636600000004
0.9911323949	-0.0032784123
0.9911323949	0.0032784123
