  -0.708779955  0.7046485708
  -0.7074426153000001  -0.7062088005
  -0.7074426153000001  0.7062088005
  -0.7062088005  -0.7074426153000001
  -0.7062088005  0.7074426153000001
  -0.7046485708  -0.708779955
  -0.7046485708  0.708779955
  -0.7016686621  -0.7107941751
  -0.7016686621  0.7107941751
  -0.6880251643  -0.7140521896
  -0.6880251643  0.7140521896
  -0.6835015565  -0.7281017144
  -0.6835015565  0.7281017144
  -0.6810859021  -0.7313444848
  -0.6810859021  0.7313444848
  -0.6794701485  -0.7330740105
  -0.6794701485  0.7330740105
  -0.6779652699000001  -0.7344562784
  -0.6779652699000001  0.7344562784
  -0.6760398307000001  -0.7359664986000001
  -0.6760398307000001  0.7359664986000001
  -0.6722887033  -0.7382485837
  -0.6722887033  0.7382485837
  -0.6541255217  -0.7409309863
  -0.6541255217  0.7409309863
  -0.6455276814  -0.7609504309
  -0.6455276814  0.7609504309
  -0.6413234492000001  -0.765922577
  -0.6413234492000001  0.765922577
  -0.6384684106  -0.7686370683
  -0.6384684106  0.7686370683
  -0.6357683269000001  -0.7708339534
  -0.6357683269000001  0.7708339534
  -0.6322508571000001  -0.7732528212
  -0.6322508571000001  0.7732528212
  -0.6251903668000001  -0.776886987
  -0.6251903668000001  0.776886987
  -0.5883825947  -0.776886987
  -0.5883825947  0.776886987
  -0.5587007661  -0.8220748329
  -0.5587007661  0.8220748329
  -0.5443550348  -0.8350199751
  -0.5443550348  0.8350199751
  -0.5341347552  -0.8423699218
  -0.5341347552  0.8423699218
  -0.5240592867  -0.8483974596
  -0.5240592867  0.8483974596
  -0.5103015188  -0.8549680629
  -0.5103015188  0.8549680629
  -0.4805145925  -0.8636924516000001
  -0.4805145925  0.8636924516000001
  -0.32179712650000003  -0.776886987
  -0.32179712650000003  0.776886987
  -0.2709476626  -0.9504979162
  -0.2709476626  0.9504979162
  -0.2437160506  -0.9653913794000001
  -0.2437160506  0.9653913794000001
  -0.2293417214  -0.9704734722
  -0.2293417214  0.9704734722
  -0.21795517650000001  -0.9733357915
  -0.21795517650000001  0.9733357915
  -0.20553115030000002  -0.9753654233000001
  -0.20553115030000002  0.9753654233000001
  -0.1862335887  -0.9763557893
  -0.1862335887  0.9763557893
  -0.1332927341  -0.9653913794000001
  -0.1332927341  0.9653913794000001
  -0.1072657088  -0.9914184047000001
  -0.1072657088  0.9914184047000001
  -0.09970344490000001  -0.9938411819
  -0.09970344490000001  0.9938411819
  -0.0955058205  -0.9946180108
  -0.0955058205  0.9946180108
  -0.0920431406  -0.9949738260000001
  -0.0920431406  0.9949738260000001
  -0.08810488820000001  -0.995073208
  -0.08810488820000001  0.995073208
  -0.0816162089  -0.9945302108
  -0.0816162089  0.9945302108
  -0.0613807327  -0.9864539169000001
  -0.0613807327  0.9864539169000001
  -0.0466406787  -0.9974004807000001
  -0.0466406787  0.9974004807000001
  -0.042374553200000005  -0.9984392505
  -0.042374553200000005  0.9984392505
  -0.0399451752  -0.9987328547000001
  -0.0399451752  0.9987328547000001
  -0.0379036543  -0.9988195535000001
  -0.0379036543  0.9988195535000001
  -0.0355381847  -0.9987391045
  -0.0355381847  0.9987391045
  -0.0315370741  -0.9981542452000001
  -0.0315370741  0.9981542452000001
  -0.0184038861  -0.9914184047000001
  -0.0184038861  0.9914184047000001
  -0.0064527121  -0.9987620504
  -0.0064527121  0.9987620504
  -0.0029213298  -0.9994448953
  -0.0029213298  0.9994448953
  -0.0008724389  -0.9996025023
  -0.0008724389  0.9996025023
0.0008724389  -0.9996025023
0.0008724389  0.9996025023
0.0029213298  -0.9994448953
0.0029213298  0.9994448953
0.0064527121  -0.9987620504
0.0064527121  0.9987620504
0.0184038861  -0.9914184047000001
0.0184038861  0.9914184047000001
0.0315370741  -0.9981542452000001
0.0315370741  0.9981542452000001
0.0355381847  -0.9987391045
0.0355381847  0.9987391045
0.0379036543  -0.9988195535000001
0.0379036543  0.9988195535000001
0.0399451752  -0.9987328547000001
0.0399451752  0.9987328547000001
0.042374553200000005  -0.9984392505
0.042374553200000005  0.9984392505
0.0466406787  -0.9974004807000001
0.0466406787  0.9974004807000001
0.0613807327  -0.9864539169000001
0.0613807327  0.9864539169000001
0.0816162089  -0.9945302108
0.0816162089  0.9945302108
0.08810488820000001  -0.995073208
0.08810488820000001  0.995073208
0.0920431406  -0.9949738260000001
0.0920431406  0.9949738260000001
0.0955058205  -0.9946180108
0.0955058205  0.9946180108
0.09970344490000001  -0.9938411819
0.09970344490000001  0.9938411819
0.1072657088  -0.9914184047000001
0.1072657088  0.9914184047000001
0.1332927341  -0.9653913794000001
0.1332927341  0.9653913794000001
0.1862335887  -0.9763557893
0.1862335887  0.9763557893
0.20553115030000002  -0.9753654233000001
0.20553115030000002  0.9753654233000001
0.21795517650000001  -0.9733357915
0.21795517650000001  0.9733357915
0.2293417214  -0.9704734722
0.2293417214  0.9704734722
0.2437160506  -0.9653913794000001
0.2437160506  0.9653913794000001
0.2709476626  -0.9504979162
0.2709476626  0.9504979162
0.32179712650000003  -0.776886987
0.32179712650000003  0.776886987
0.4805145925  -0.8636924516000001
0.4805145925  0.8636924516000001
0.5103015188  -0.8549680629
0.5103015188  0.8549680629
0.5240592867  -0.8483974596
0.5240592867  0.8483974596
0.5341347552  -0.8423699218
0.5341347552  0.8423699218
0.5443550348  -0.8350199751
0.5443550348  0.8350199751
0.5587007661  -0.8220748329
0.5587007661  0.8220748329
0.5883825947  -0.776886987
0.5883825947  0.776886987
0.6251903668000001  -0.776886987
0.6251903668000001  0.776886987
0.6322508571000001  -0.7732528212
0.6322508571000001  0.7732528212
0.6357683269000001  -0.7708339534
0.6357683269000001  0.7708339534
0.6384684106  -0.7686370683
0.6384684106  0.7686370683
0.6413234492000001  -0.765922577
0.6413234492000001  0.765922577
0.6455276814  -0.7609504309
0.6455276814  0.7609504309
0.6541255217  -0.7409309863
0.6541255217  0.7409309863
0.6722887033  -0.7382485837
0.6722887033  0.7382485837
0.6760398307000001  -0.7359664986000001
0.6760398307000001  0.7359664986000001
0.6779652699000001  -0.7344562784
0.6779652699000001  0.7344562784
0.6794701485  -0.7330740105
0.6794701485  0.7330740105
0.6810859021  -0.7313444848
0.6810859021  0.7313444848
0.6835015565  -0.7281017144
0.6835015565  0.7281017144
0.6880251643  -0.7140521896
0.6880251643  0.7140521896
0.7016686621  -0.7107941751
0.7016686621  0.7107941751
0.7046485708  -0.708779955
0.7046485708  0.708779955
0.7062088005  -0.7074426153000001
0.7062088005  0.7074426153000001
0.7074426153000001  -0.7062088005
0.7074426153000001  0.7062088005
0.708779955  -0.7046485708
0.708779955  0.7046485708
0.7107941751  -0.7016686621
0.7107941751  0.7016686621
0.7140521896  -0.6880251643
0.7140521896  0.6880251643
0.7281017144  -0.6835015565
0.7281017144  0.6835015565
0.7313444848  -0.6810859021
0.7313444848  0.6810859021
0.7330740105  -0.6794701485
0.7330740105  0.6794701485
0.7344562784  -0.6779652699000001
0.7344562784  0.6779652699000001
0.7359664986000001  -0.6760398307000001
0.7359664986000001  0.6760398307000001
0.7382485837  -0.6722887033
0.7382485837  0.6722887033
0.7409309863  -0.6541255217
0.7409309863  0.6541255217
0.7609504309  -0.6455276814
0.7609504309  0.6455276814
0.765922577  -0.6413234492000001
0.765922577  0.6413234492000001
0.7686370683  -0.6384684106
0.7686370683  0.6384684106
0.7708339534  -0.6357683269000001
0.7708339534  0.6357683269000001
0.7732528212  -0.6322508571000001
0.7732528212  0.6322508571000001
0.776886987  -0.6251903668000001
0.776886987  -0.5883825947
0.776886987  -0.32179712650000003
0.776886987  0.32179712650000003
0.776886987  0.5883825947
0.776886987  0.6251903668000001
0.8220748329  -0.5587007661
0.8220748329  0.5587007661
0.8350199751  -0.5443550348
0.8350199751  0.5443550348
0.8423699218  -0.5341347552
0.8423699218  0.5341347552
0.8483974596  -0.5240592867
0.8483974596  0.5240592867
0.8549680629  -0.5103015188
0.8549680629  0.5103015188
0.8636924516000001  -0.4805145925
0.8636924516000001  0.4805145925
0.9504979162  -0.2709476626
0.9504979162  0.2709476626
0.9653913794000001  -0.2437160506
0.9653913794000001  -0.1332927341
0.9653913794000001  0.1332927341
0.9653913794000001  0.2437160506
0.9704734722  -0.2293417214
0.9704734722  0.2293417214
0.9733357915  -0.21795517650000001
0.9733357915  0.21795517650000001
0.9753654233000001  -0.20553115030000002
0.9753654233000001  0.20553115030000002
0.9763557893  -0.1862335887
0.9763557893  0.1862335887
0.9864539169000001  -0.0613807327
0.9864539169000001  0.0613807327
0.9914184047000001  -0.1072657088
0.9914184047000001  -0.0184038861
0.9914184047000001  0.0184038861
0.9914184047000001  0.1072657088
0.9938411819  -0.09970344490000001
0.9938411819  0.09970344490000001
0.9945302108  -0.0816162089
0.9945302108  0.0816162089
0.9946180108  -0.0955058205
0.9946180108  0.0955058205
0.9949738260000001  -0.0920431406
0.9949738260000001  0.0920431406
0.995073208  -0.08810488820000001
0.995073208  0.08810488820000001
0.9974004807000001  -0.0466406787
0.9974004807000001  0.0466406787
0.9981542452000001  -0.0315370741
0.9981542452000001  0.0315370741
0.9984392505  -0.042374553200000005
0.9984392505  0.042374553200000005
0.9987328547000001  -0.0399451752
0.9987328547000001  0.0399451752
0.9987391045  -0.0355381847
0.9987391045  0.0355381847
0.9987620504  -0.0064527121
0.9987620504  0.0064527121
0.9988195535000001  -0.0379036543
0.9988195535000001  0.0379036543
0.9994448953  -0.0029213298
0.9994448953  0.0029213298
0.9996025023  -0.0008724389
0.9996025023  0.0008724389
